faceId	faceTopDimension	faceLeftDimension	faceWidthDimension	faceHeightDimension	Smile	pitch	roll	yaw	gender	age	moustache	beard	sideburns	glasses	anger	contempt	disgust	fear	hapiness	neutral	sadness	surprise	blurlevel	blurvalue	exposurelevel	exposurevalue	noiselevel	noisevalue	eymakeup	lipmakeup	foreheadoccluded	eyeoccluded	mouthoccluded	hair-bald	hair-invisible	img_name
334b5720-3428-45e2-8564-e41a4d424159	56	100	79	79	0.8	0	1.9	2.6	male	36.2	0.3	0.2	0	NoGlasses	0	0	0	0	0.8	0.2	0	0	low	0	goodExposure	0.68	low	0	TRUE	TRUE	FALSE	FALSE	FALSE	1	FALSE	vc2004_cb.jpeg
7358a819-f315-48ee-8ec5-68a3a6cae104	91	67	107	107	1	0	-1.6	3.1	male	35.8	0.2	0.1	0	NoGlasses	0	0	0	0	1	0	0	0	high	0.92	goodExposure	0.73	low	0.18	FALSE	FALSE	FALSE	FALSE	FALSE	0.03	FALSE	vc2014_cb.jpeg
0fdb13e5-5408-421c-bfb8-a164d2980289	135	86	62	62	0.997	0	-1.8	-4.1	male	41.6	0.4	0.4	0.2	NoGlasses	0	0	0	0	0.997	0.003	0	0	medium	0.5	overExposure	0.76	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.03	FALSE	vc2358_tw.jpeg
03a7b622-7c2e-4ad0-8f90-a637b4d985f2	73	47	101	101	1	0	-14.6	0.5	male	36.4	0	0.1	0	NoGlasses	0	0	0	0	1	0	0	0	medium	0.6	goodExposure	0.56	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.1	FALSE	vc2066_cb.jpeg
676c1acf-1679-4a24-b827-3dce03c0b3c9	52	77	78	78	0.728	0	-3	-28	male	37.9	0.2	0.3	0.2	NoGlasses	0	0.004	0	0	0.728	0.268	0	0	low	0.09	goodExposure	0.68	low	0	TRUE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2897_cb.jpeg
f3fecc66-af6b-42b4-a6a5-82ba9dbb69d7	67	76	106	106	1	0	0.2	2.9	male	47.4	0.1	0	0	NoGlasses	0	0	0	0	1	0	0	0	medium	0.56	goodExposure	0.64	medium	0.58	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2633_cb.jpeg
055f86fe-2237-4c73-a8b6-0a466d306599	49	91	77	77	1	0	8	8.4	male	60.6	0	0	0.1	NoGlasses	0	0	0	0	1	0	0	0	medium	0.5	goodExposure	0.64	low	0.14	FALSE	FALSE	FALSE	FALSE	FALSE	0.08	FALSE	vc2623_cb.jpeg
1a7f1fa0-cd25-4b39-920f-b13db048a3bf	70	63	118	118	1	0	1.6	-0.4	male	40.4	0.2	0	0	NoGlasses	0	0	0	0	1	0	0	0	high	0.78	goodExposure	0.66	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.02	FALSE	vc2555_cb.jpeg
95c89c10-e5b0-47d6-b8f2-1f02ab11e87d	61	77	74	74	0.841	0	3.5	-12.5	male	63.1	0	0	0	ReadingGlasses	0	0.001	0	0	0.841	0.157	0	0	low	0.15	overExposure	0.78	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.98	FALSE	vc2545_cb.jpeg
79b9dda8-b17c-4c51-bdb8-6c20c8325180	42	94	53	53	0.016	0	5.2	-4	male	42.9	0.6	0.7	0.5	ReadingGlasses	0	0.001	0	0	0.016	0.982	0.001	0	low	0.1	goodExposure	0.68	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2278_cb.jpeg
5139b428-af44-4c85-b771-5470d8dd0594	82	74	104	104	0.375	0	0.2	-4	male	61.9	0	0	0.1	NoGlasses	0	0.014	0	0	0.375	0.61	0	0.001	low	0.08	goodExposure	0.7	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.85	FALSE	vc2300_cb.jpeg
5484d904-4fc3-4bac-946b-1cca820c3f0c	79	62	113	113	0.326	0	4.8	8.3	male	43.9	0.3	0.2	0.1	NoGlasses	0	0.004	0	0	0.326	0.67	0	0	medium	0.62	overExposure	0.8	medium	0.55	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2268_cb.jpeg
4e012b40-183d-4c74-bfe3-b53618e2952b	73	60	125	125	0.156	0	-1.6	6.2	male	25.1	0	0	0.1	ReadingGlasses	0	0.001	0	0	0.156	0.843	0	0	medium	0.45	goodExposure	0.68	low	0.27	TRUE	TRUE	FALSE	FALSE	FALSE	0.01	FALSE	vc2494_cb.jpeg
37c9f473-83e8-493f-abd6-651fb8d63d57	73	59	105	105	1	0	0.7	-5.7	female	28.4	0	0	0	NoGlasses	0	0	0	0	1	0	0	0	medium	0.74	goodExposure	0.46	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	vc2484_cb.jpeg
49133f16-c57e-4bae-b927-ed1943d13d63	96	26	161	161	1	0	-7.8	-8.9	male	46.8	0.1	0.1	0.2	NoGlasses	0	0	0	0	1	0	0	0	medium	0.57	goodExposure	0.7	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2946_cb.jpeg
99b4adfd-e176-4920-9c03-f0f692daa9c2	71	61	103	103	0.675	0	-2.4	-2.4	male	52.3	0	0	0	ReadingGlasses	0	0.004	0	0	0.675	0.321	0	0	medium	0.4	overExposure	0.78	low	0.21	FALSE	FALSE	FALSE	FALSE	FALSE	0.1	FALSE	vc2956_cb.jpeg
023b3e31-a92e-4a67-9a3a-4087fc509586	53	87	78	78	1	0	-4.7	-2.1	male	44.4	0	0.1	0	NoGlasses	0	0	0	0	1	0	0	0	medium	0.51	goodExposure	0.74	low	0.17	FALSE	FALSE	FALSE	FALSE	FALSE	0.03	FALSE	vc2716_cb.jpeg
f2b8172e-1bf8-4c11-93c8-5ad19dc3c085	79	79	100	100	0.551	0	10.3	-4.4	male	44.6	0.1	0	0	NoGlasses	0	0.001	0	0	0.551	0.448	0	0	low	0.21	goodExposure	0.65	low	0.03	FALSE	FALSE	FALSE	FALSE	FALSE	0.83	FALSE	vc2706_cb.jpeg
861bda32-a55d-4813-8213-5a5bcc193a33	51	75	88	88	0.276	0	-0.9	0.4	male	35.8	0.3	0.4	0.1	NoGlasses	0	0.011	0	0	0.276	0.712	0	0	low	0	overExposure	0.8	low	0.06	TRUE	FALSE	FALSE	FALSE	FALSE	0.05	FALSE	vc2225_cb.jpeg
6d4ba533-77ea-42ef-abbc-415b5c214384	73	71	132	132	0.443	0	-3	-2.2	male	33.3	0	0	0.1	NoGlasses	0	0	0	0	0.443	0.522	0	0.034	low	0.02	goodExposure	0.68	low	0.06	TRUE	TRUE	FALSE	FALSE	FALSE	0.01	FALSE	vc2169_tw.jpeg
91a7e26a-c5f6-4917-95fa-9dc3f18e902e	51	93	69	69	0.436	0	0	2.3	male	50.7	0.2	0.2	0	NoGlasses	0.001	0.011	0.002	0	0.436	0.549	0	0	medium	0.36	goodExposure	0.7	low	0.23	TRUE	FALSE	FALSE	FALSE	FALSE	0.03	FALSE	vc2235_cb.jpeg
3a76a1e5-b515-45f4-ab1a-a00fec0f8e81	26	18	43	43	1	0	12.2	-5.4	male	32.1	0.4	0.3	0.3	NoGlasses	0	0	0	0	1	0	0	0	low	0.01	goodExposure	0.66	medium	0.58	FALSE	TRUE	FALSE	FALSE	FALSE	0.01	FALSE	vc2998_tw.jpeg
0870e4d6-90e4-429b-a254-77b0084b496f	82	67	115	115	1	0	-2.3	-2.3	male	34.4	0.1	0.1	0.1	NoGlasses	0	0	0	0	1	0	0	0	medium	0.54	goodExposure	0.65	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.18	FALSE	vc2508_cb.jpeg
f3e29c13-8cc5-4005-8771-f4b5a5401a9f	36	115	46	46	1	0	-0.3	-12.6	male	45.3	0	0	0	NoGlasses	0	0	0	0	1	0	0	0	low	0.22	goodExposure	0.66	low	0.18	FALSE	FALSE	FALSE	FALSE	FALSE	0.65	FALSE	vc2460_cb.jpeg
6be35719-6166-4f7d-8cb9-8fd25ea2d385	94	110	153	153	1	0	8.5	6	male	39.2	0.2	0.2	0	NoGlasses	0	0	0	0	1	0	0	0	medium	0.31	goodExposure	0.74	low	0.26	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	vc2654_tw.jpeg
c88ae668-6abe-4d89-8975-81aa1dea1360	93	61	122	122	0.359	0	-4.1	-12.2	male	36	0.2	0.3	0	NoGlasses	0	0.009	0	0	0.359	0.632	0	0	medium	0.65	goodExposure	0.67	high	0.77	TRUE	TRUE	FALSE	FALSE	FALSE	0.01	FALSE	vc2518_cb.jpeg
3582be08-bb02-422b-b3f9-5bc1030e2298	73	23	150	150	0.002	0	-6.6	-21.5	male	32.3	0	0.2	0.2	NoGlasses	0.034	0.041	0.004	0	0.002	0.903	0.016	0	medium	0.68	goodExposure	0.46	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.03	FALSE	vc2863_cb.jpeg
cb113ae9-2430-416e-a537-4fad20007935	119	68	85	85	1	0	-8.1	-2.8	male	59.8	0.4	0.1	0.1	NoGlasses	0	0	0	0	1	0	0	0	high	1	goodExposure	0.71	medium	0.7	FALSE	FALSE	FALSE	FALSE	FALSE	0.99	FALSE	vc2082_cb.jpeg
aff74fdd-9be9-4073-9c04-e86070ea22fa	114	75	115	115	1	0	-8.5	6.3	male	56	0.1	0.1	0	NoGlasses	0	0	0	0	1	0	0	0	low	0.05	goodExposure	0.6	low	0.01	FALSE	FALSE	FALSE	FALSE	FALSE	0.07	FALSE	vc2092_cb.jpeg
47899e0a-1332-442d-b28f-292eed7f73f7	78	72	86	86	1	0	9.5	-18.2	male	46.1	0.1	0.1	0	NoGlasses	0	0	0	0	1	0	0	0	low	0.05	goodExposure	0.73	medium	0.36	FALSE	FALSE	FALSE	FALSE	FALSE	0.57	FALSE	vc2198_cb.jpeg
157348bf-ff40-46e4-86f4-a2ac73a25e7e	56	66	112	112	0.999	0	1.9	-4.3	male	38	0	0	0	NoGlasses	0	0	0	0	0.999	0.001	0	0	medium	0.26	overExposure	0.76	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.99	FALSE	vc2979_cb.jpeg
04e09286-09ec-4030-bde8-81eba81cfdc4	98	39	107	107	1	0	-1.2	-20.5	male	45.2	0.1	0	0	NoGlasses	0	0	0	0	1	0	0	0	medium	0.26	goodExposure	0.66	low	0.01	FALSE	FALSE	FALSE	FALSE	FALSE	0.41	FALSE	vc2188_cb.jpeg
eacd2b71-148f-41d1-a52c-24307c1d8ef7	77	67	105	105	1	0	-2.1	-10.2	male	53.5	0.1	0	0.2	ReadingGlasses	0	0	0	0	1	0	0	0	low	0.09	goodExposure	0.68	low	0.05	FALSE	TRUE	FALSE	FALSE	FALSE	0.45	FALSE	vc2811_cb.jpeg
20b7df29-15ef-4e57-a1fa-30b03d294335	58	58	112	112	0.321	0	-1.1	-4.4	male	52.9	0.1	0	0	NoGlasses	0	0.01	0	0	0.321	0.668	0	0	high	0.91	goodExposure	0.67	low	0.11	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2969_cb.jpeg
ca4fd8da-eef4-42b8-8109-5ce679c5024f	38	49	86	86	0.999	0	-10.1	-11.4	male	46.3	0.1	0	0	NoGlasses	0	0	0	0	0.999	0.001	0	0	low	0.24	overExposure	0.84	low	0.28	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2396_cb.jpeg
4924635d-a7b3-41aa-8d9e-1a7acc81f408	63	61	138	138	1	0	-4.2	1.5	male	58.1	0.1	0	0.1	NoGlasses	0	0	0	0	1	0	0	0	medium	0.56	goodExposure	0.6	medium	0.58	FALSE	FALSE	FALSE	FALSE	FALSE	0.99	FALSE	vc2402_cb.jpeg
d5975faa-5b50-48b1-b7ee-40b718338984	53	62	134	134	0.999	0	-2.3	7.2	male	29.9	0.2	0.2	0.1	NoGlasses	0	0	0	0	0.999	0.001	0	0	medium	0.32	goodExposure	0.63	medium	0.31	FALSE	FALSE	FALSE	FALSE	FALSE	0.12	FALSE	vc2247_cb.jpeg
83c33065-0ad4-4c8d-9b0e-f67816faed06	57	79	81	81	1	0	-0.1	-4.1	male	31.4	0	0	0.1	NoGlasses	0	0	0	0	1	0	0	0	low	0	overExposure	0.88	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	vc2121_cb.jpeg
89473012-5af4-446e-a045-369dbd41e094	36	115	38	38	0.958	0	-3.7	-14.8	male	47.4	0	0	0	NoGlasses	0	0	0	0	0.958	0.041	0	0	medium	0.4	overExposure	0.83	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.02	FALSE	vc2059_cb.jpeg
2c56b6e1-c598-46d8-8be9-7281623a4364	42	62	55	55	1	0	-5	2.4	male	27.1	0.1	0.1	0	NoGlasses	0	0	0	0	1	0	0	0	low	0.01	goodExposure	0.62	low	0	TRUE	TRUE	FALSE	FALSE	FALSE	0.01	FALSE	vc2774_cb.jpeg
173819f5-085c-4190-958a-8e02fe65c6fd	57	91	100	100	0.998	0	4.3	0.7	male	32.1	0	0.1	0	NoGlasses	0	0	0	0	0.998	0.001	0	0	medium	0.73	goodExposure	0.62	low	0.23	FALSE	TRUE	FALSE	FALSE	FALSE	0.06	FALSE	vc2764_cb.jpeg
0b1536e0-f75e-4fe7-adf3-fc5e6c2ef08d	83	79	154	154	1	0	9.1	2.3	male	47.6	0	0.3	0	NoGlasses	0	0	0	0	1	0	0	0	medium	0.58	goodExposure	0.6	high	0.71	FALSE	FALSE	FALSE	FALSE	FALSE	0.99	FALSE	vc2526_cb.jpeg
44e0d3be-57a7-4d10-8c5f-d218134f054c	76	54	116	116	1	0	5.5	7.6	female	43.9	0	0	0	ReadingGlasses	0	0	0	0	1	0	0	0	low	0.06	goodExposure	0.5	low	0	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	vc2373_cb.jpeg
a8493cf2-7b28-4a4e-b6d2-463d3c630b65	60	77	93	93	0.783	0	6.7	-4.2	male	42.5	0.4	0.2	0.1	NoGlasses	0	0.003	0	0	0.783	0.214	0	0	medium	0.45	goodExposure	0.44	medium	0.33	FALSE	FALSE	FALSE	FALSE	FALSE	0.84	FALSE	vc2363_cb.jpeg
16c2129c-2ff4-4bff-b4c1-bc86a29d6180	77	68	106	106	1	0	-0.8	0.2	male	41.9	0	0.1	0.1	ReadingGlasses	0	0	0	0	1	0	0	0	high	1	goodExposure	0.7	low	0.08	FALSE	FALSE	FALSE	FALSE	FALSE	0.05	FALSE	vc2015_cb.jpeg
1e77fa26-6c67-48a2-a077-43021b6034ff	70	65	104	104	0.946	0	-0.4	-3.5	male	35.5	0.1	0.1	0.2	NoGlasses	0	0	0	0	0.946	0.054	0	0	medium	0.69	goodExposure	0.64	low	0.27	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2640_cb.jpeg
b75fd2b0-6dab-4860-9482-9d72abdccf3b	37	48	87	87	1	0	-6.9	-4.2	male	40.8	0	0.1	0	NoGlasses	0	0	0	0	1	0	0	0	low	0	goodExposure	0.44	low	0.12	FALSE	FALSE	FALSE	FALSE	FALSE	0.04	FALSE	vc2738_cb.jpeg
47605feb-aa1a-4a8e-9f97-0a066825d55e	61	114	84	84	0.008	0	4.8	-0.2	male	45.4	0.1	0.1	0	NoGlasses	0.003	0.034	0.001	0	0.008	0.951	0.002	0.001	medium	0.71	overExposure	0.85	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.1	FALSE	vc2650_cb.jpeg
081b7426-423a-428c-8733-a86ad23afc53	36	58	52	52	0.407	0	0.6	7.2	male	44.9	0	0.2	0	NoGlasses	0	0.002	0	0	0.407	0.591	0	0	low	0	overExposure	0.81	low	0.02	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	vc2728_cb.jpeg
0cfc2601-c99d-4012-8784-fbb96297f482	123	58	152	152	1	0	-2.4	4.7	male	29.2	0	0.5	0.2	NoGlasses	0	0	0	0	1	0	0	0	medium	0.28	goodExposure	0.5	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.2	FALSE	vc2935_cb.jpeg
ef9fc367-014b-4ea4-bb3a-4943c2ef651b	61	108	86	86	0.985	0	-2.6	11.3	male	47.7	0	0.1	0.1	NoGlasses	0	0.001	0	0	0.985	0.014	0	0	low	0.24	goodExposure	0.54	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.99	FALSE	vc2925_cb.jpeg
da744c9d-476a-40ec-aa63-ef23a206f2fb	59	51	125	125	1	0	-1.8	-5.1	female	27.4	0	0	0	NoGlasses	0	0	0	0	1	0	0	0	medium	0.42	goodExposure	0.47	low	0.05	TRUE	TRUE	FALSE	FALSE	FALSE	0.02	FALSE	vc2485_cb.jpeg
0bb6a90b-d017-42f4-bf54-7f580c17d74e	77	65	112	112	1	0	-2.3	-4.4	female	34.3	0	0	0	NoGlasses	0	0	0	0	1	0	0	0	low	0.18	overExposure	0.78	low	0	TRUE	TRUE	FALSE	FALSE	FALSE	0.12	FALSE	vc2495_cb.jpeg
49110e5a-d9ba-4d6d-b0b2-a4f38e1cdf5c	77	65	104	104	0.163	0	-3.2	-4.3	male	59.7	0.1	0.1	0.1	ReadingGlasses	0.001	0.045	0.002	0.001	0.163	0.725	0.062	0.002	high	0.79	overExposure	0.85	medium	0.34	FALSE	FALSE	FALSE	FALSE	FALSE	0.12	FALSE	vc2957_cb.jpeg
805fcc24-96ac-4e83-a118-c2e70c81d0b2	248	136	198	198	1	0	3.1	1.4	male	36.3	0	0	0	NoGlasses	0	0	0	0	1	0	0	0	low	0.21	goodExposure	0.49	low	0.3	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2382_tw.jpeg
54f6d9fd-850a-45d3-a653-ad4b6b21be49	90	64	151	151	1	0	2.3	6.6	male	46.3	0.1	0	0	NoGlasses	0	0	0	0	1	0	0	0	medium	0.48	goodExposure	0.64	low	0.22	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2947_cb.jpeg
7f4734c8-609f-49ab-9d78-d065e2e1b887	128	152	186	186	1	0	5.7	-2.3	female	29.1	0	0	0	NoGlasses	0	0	0	0	1	0	0	0	low	0.12	goodExposure	0.6	low	0	TRUE	TRUE	FALSE	FALSE	FALSE	0.02	FALSE	vc2392_tw.jpeg
0e159adc-f139-4821-9cf6-09f97d93fad3	58	90	97	97	0.999	0	5.4	11.1	male	41.7	0	0	0	ReadingGlasses	0.001	0	0	0	0.999	0	0	0	medium	0.66	goodExposure	0.61	low	0.26	FALSE	TRUE	FALSE	FALSE	FALSE	0.98	FALSE	vc2622_cb.jpeg
cda93b35-bda6-4bf9-8fcc-386568b02a89	30	15	63	63	0	0	3.5	-1	male	32	0.1	0.1	0	NoGlasses	0.001	0	0	0	0	0.998	0	0	low	0	goodExposure	0.5	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2416_tw.jpeg
5a6de338-9791-4106-9b15-8b57759ca2c7	65	45	164	164	0.016	0	-2.3	-12.3	male	34.8	0	0.1	0	NoGlasses	0	0.006	0	0	0.016	0.978	0	0	low	0.1	goodExposure	0.54	low	0.02	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2632_cb.jpeg
1cac2349-0225-4506-87cb-a8f3a7af0123	99	74	143	143	0.398	0	-2.7	14.2	male	34.4	0.3	0.1	0	ReadingGlasses	0	0.002	0	0	0.398	0.6	0	0	medium	0.29	goodExposure	0.65	low	0.12	FALSE	FALSE	FALSE	FALSE	FALSE	0.02	FALSE	vc2077_cb.jpeg
7a9a76c8-f1c3-463e-b24e-297d51a5118b	73	50	130	130	0.742	0	-4.9	-10.2	male	31.4	0.2	0.3	0	NoGlasses	0	0.001	0	0	0.742	0.257	0	0	low	0	goodExposure	0.64	low	0.26	TRUE	TRUE	FALSE	FALSE	FALSE	0.04	FALSE	vc2896_cb.jpeg
ce28ca42-9b4f-4749-a1a2-2af57b7b595e	110	72	150	150	1	0	9.1	17.2	male	49.7	0	0.2	0.1	ReadingGlasses	0	0	0	0	1	0	0	0	medium	0.6	goodExposure	0.57	low	0.05	FALSE	TRUE	FALSE	FALSE	FALSE	0.02	FALSE	vc2067_cb.jpeg
8eb95a5f-df4c-43e8-b757-f5bc8e265df8	69	76	69	69	1	0	-2.9	-0.2	male	31.7	0.1	0.3	0.1	NoGlasses	0	0	0	0	1	0	0	0	medium	0.45	goodExposure	0.69	low	0	FALSE	TRUE	FALSE	FALSE	FALSE	0.01	FALSE	vc2886_cb.jpeg
8965fde5-ab9a-4e90-bc9e-f6d244c7f60e	86	61	113	113	1	0	-6.2	-1.3	male	45.8	0.1	0	0.2	ReadingGlasses	0	0	0	0	1	0	0	0	medium	0.48	overExposure	0.77	low	0.04	FALSE	FALSE	FALSE	FALSE	FALSE	0.02	FALSE	vc2311_cb.jpeg
f937ade3-edd3-46af-9a8d-d9bad949bde9	70	73	110	110	1	0	2.4	2.4	male	42.6	0.1	0	0.1	ReadingGlasses	0	0	0	0	1	0	0	0	medium	0.63	goodExposure	0.67	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.12	FALSE	vc2269_cb.jpeg
69fb1eb6-f00a-4f98-94c7-93611dc70550	491	728	283	283	1	0	-0.5	0	female	18.7	0	0	0	NoGlasses	0	0	0	0	1	0	0	0	medium	0.52	goodExposure	0.51	medium	0.41	FALSE	TRUE	TRUE	FALSE	FALSE	0	TRUE	vc2125_tw.jpeg
b07a1b42-0234-454d-af5a-825edf3079ba	79	63	83	83	1	0	-11.4	-19.4	male	54.9	0.1	0	0.1	NoGlasses	0	0	0	0	1	0	0	0	low	0.22	goodExposure	0.66	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	vc2301_cb.jpeg
374ea8af-d45b-443e-a87a-fb8719700663	64	76	98	98	1	0	-3.5	-4.4	male	55	0.1	0	0.1	ReadingGlasses	0	0	0	0	1	0	0	0	low	0.03	goodExposure	0.7	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2135_tw.jpeg
38051c89-cf0e-4f7e-9f79-6e0ecc227ec2	71	109	64	64	0.998	0	-2.4	1.2	male	53.8	0.1	0	0	NoGlasses	0	0	0	0	0.998	0.002	0	0	medium	0.43	overExposure	0.77	medium	0.66	FALSE	FALSE	FALSE	FALSE	FALSE	0.12	FALSE	vc2544_cb.jpeg
abfd51f5-1676-406d-b7b5-59b3b7a1535b	148	130	204	204	1	0	-9.9	-2.4	male	33	0.4	0.6	0.6	ReadingGlasses	0	0	0	0	1	0	0	0	low	0	goodExposure	0.7	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.02	FALSE	vc2618_tw.jpeg
e889e24f-261c-4048-a2f3-ea42874f6f7d	104	164	146	146	0.999	0	-3.6	-3.1	male	31	0	0.2	0	NoGlasses	0	0	0	0	0.999	0	0	0	low	0.16	goodExposure	0.32	medium	0.51	FALSE	FALSE	FALSE	FALSE	FALSE	0.05	FALSE	vc2858_tw.jpeg
de8aae20-db0a-430a-8fa0-661259b7f2cc	79	127	150	150	1	0	-7.2	20.9	male	38.8	0.6	0.2	0.4	ReadingGlasses	0	0	0	0	1	0	0	0	low	0	goodExposure	0.63	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.77	FALSE	vc2848_tw.jpeg
948e2111-3094-42c7-be28-d9d59ff91de8	55	59	125	125	1	0	0.1	-4.2	male	51.8	0	0	0.2	NoGlasses	0	0	0	0	1	0	0	0	medium	0.58	goodExposure	0.68	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.51	FALSE	vc2093_cb.jpeg
71cfbd43-9945-4228-bc36-6c2a0d72c506	95	61	138	138	1	0	0.2	1.2	male	39.9	0.2	0.2	0.1	ReadingGlasses	0	0	0	0	1	0	0	0	low	0	goodExposure	0.67	low	0.27	FALSE	FALSE	FALSE	FALSE	FALSE	0.02	FALSE	vc2872_cb.jpeg
348be835-5231-402b-8666-83b24712f777	94	60	115	115	0.976	0	-1.3	-7.6	male	41.2	0	0.4	0	NoGlasses	0	0	0	0	0.976	0.023	0.001	0	high	0.84	goodExposure	0.72	low	0	FALSE	TRUE	FALSE	FALSE	FALSE	0.04	FALSE	vc2083_cb.jpeg
ab4ef195-1fc3-48cf-8c0c-8a6f3a7ea230	65	67	106	106	1	0	-2.7	-2.3	female	41.3	0	0	0	NoGlasses	0	0	0	0	1	0	0	0	high	1	goodExposure	0.48	high	0.89	TRUE	TRUE	FALSE	FALSE	FALSE	0.01	FALSE	vc2862_cb.jpeg
9fdaa51e-f729-40a9-9fc7-c722f3ef959b	70	72	91	91	0.005	0	-2.6	-1	male	35.2	0	0.2	0	NoGlasses	0.001	0.003	0	0	0.005	0.992	0	0	low	0.09	goodExposure	0.61	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2152_cb.jpeg
6f20debf-2fb8-4035-a491-e261b0cc3480	75	68	128	128	1	0	-4.9	-2.7	male	39	0.2	0.3	0	ReadingGlasses	0	0	0	0	1	0	0	0	high	0.79	goodExposure	0.72	medium	0.34	FALSE	FALSE	FALSE	FALSE	FALSE	0.06	FALSE	vc2142_cb.jpeg
9e49aec4-ec66-4e04-a99d-b79e421fd4fc	46	137	75	75	0.99	0	-1	-1.8	male	62.7	0.3	0	0.2	NoGlasses	0	0	0	0	0.99	0.01	0	0	medium	0.27	overExposure	0.81	high	0.84	FALSE	FALSE	FALSE	FALSE	FALSE	0.96	FALSE	vc2707_cb.jpeg
03fc705b-dbad-4c25-bedf-c3b149444c0a	32	139	44	44	1	0	-1.2	10.6	male	44.3	0.1	0	0	NoGlasses	0	0	0	0	1	0	0	0	medium	0.44	goodExposure	0.49	medium	0.55	FALSE	FALSE	FALSE	FALSE	FALSE	0.32	FALSE	vc2461_cb.jpeg
7738429b-9c45-4905-9935-b0274f2288f4	72	61	124	124	1	0	-2.7	5.2	male	55.5	0.1	0	0	NoGlasses	0	0	0	0	1	0	0	0	low	0.06	goodExposure	0.73	medium	0.52	FALSE	FALSE	FALSE	FALSE	FALSE	0.99	FALSE	vc2234_cb.jpeg
ba03b34d-0f86-4be1-b419-4ba020315d7c	71	65	141	141	1	0	-4.2	8.5	male	41.6	0	0.1	0.1	NoGlasses	0	0	0	0	1	0	0	0	medium	0.38	goodExposure	0.72	medium	0.53	FALSE	FALSE	FALSE	FALSE	FALSE	0.01	FALSE	vc2224_cb.jpeg
9be3dace-d691-4bf1-abbf-8f440183e757	101	75	102	102	1	0	3.3	-12.5	male	41.8	0.2	0.1	0	NoGlasses	0	0	0	0	1	0	0	0	medium	0.74	goodExposure	0.68	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.21	FALSE	vc2256_cb.jpeg
0b5e3020-1cd1-407b-bffa-1955aaa97b9a	77	70	114	114	1	0	-3.3	-4.2	male	56.9	0	0	0	NoGlasses	0	0	0	0	1	0	0	0	medium	0.75	goodExposure	0.72	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.34	FALSE	vc2246_cb.jpeg
46830d64-ef62-4417-8981-95cb2a6cf152	49	47	126	126	1	0	-10.9	-9.9	male	41.3	0.1	0.4	0.2	ReadingGlasses	0	0	0	0	1	0	0	0	low	0	goodExposure	0.65	low	0	FALSE	FALSE	FALSE	FALSE	FALSE	0.82	FALSE	vc2403_cb.jpeg
ce54ec0f-1e30-4859-8820-10731c91fdfd	82	63	70	70	1	0	-0.7	-3.4	female	43.7	0	0	0	NoGlasses	0	0	0	0	1	0	0	0	low	0.06	goodExposure	0.52	low	0.14	TRUE	TRUE	FALSE	FALSE	FALSE	0.03	FALSE	vc2765_cb.jpeg
