im1_name,im2_name,Task type,im1,im2,pair_ind,rep
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087448_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087557_4.png,Different,0,1,54,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087575_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087475_3.png,Different,1,0,79,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087469_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087569_4.png,Different,0,1,73,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087560_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087460_3.png,Different,1,0,65,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087584_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087484_3.png,Different,1,0,87,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087541_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087441_3.png,Different,1,0,47,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087420_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087420_3.png,Same,1,0,28,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087402_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087402_3.png,Same,1,0,10,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087455_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087555_4.png,Different,0,1,61,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/154412.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/174166.jpg,ground_truth,0,1,110,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/076493.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/032084.jpg,ground_truth,0,1,115,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087423_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087423_4.png,Same,0,1,31,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087486_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087534_4.png,Different,0,1,89,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087431_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087431_4.png,Same,0,1,39,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087557_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087448_3.png,Different,1,0,54,1
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087571_4.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087471_3.png,Different,1,0,75,1
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087424_3.png,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/087424_4.png,Same,0,1,32,0
https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/042807.jpg,https://raw.githubusercontent.com/amandasongmm/impression_personality/master/static/amt_stargan_trustworthy/193766.jpg,ground_truth,0,1,127,0
