faceId	faceTopDimension	faceLeftDimension	faceWidthDimension	faceHeightDimension	Smile	pitch	roll	yaw	gender	age	moustache	beard	sideburns	glasses	anger	contempt	disgust	fear	hapiness	neutral	sadness	surprise	blurlevel	blurvalue	exposurelevel	exposurevalue	noiselevel	noisevalue	eymakeup	lipmakeup	foreheadoccluded	eyeoccluded	mouthoccluded	hair-bald	hair-invisible	img_name	
5486521f-a5b1-47aa-b7f6-06fa1cc709b8	41	27	117	117	1.0	0.0	10.6	7.9	male	41.3	0.5	0.3	0.4	ReadingGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.14	goodExposure	0.59	low	0.12	False	False	False	False	False	0.15	False	e3962_cb.jpg
29686d1f-23d0-4f06-bff3-0b91ed889881	48	39	151	151	1.0	0.0	-0.5	-2.8	male	35.9	0.2	0.2	0.1	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.17	goodExposure	0.6	low	0.24	False	False	False	False	False	0.12	False	e4245_tw.jpg
59a9c6b6-98b6-483a-b08b-0de284c5462c	22	12	80	80	0.0	0.0	-1.5	5.9	male	26.6	0.4	0.1	0.1	NoGlasses	0.0	0.0	0.0	0.0	0.0	0.999	0.0	0.0	medium	0.26	goodExposure	0.71	low	0.0	False	False	False	False	False	0.15	False	e7849_cb.jpg
4b432ba5-57e8-422b-aeff-1ff66bdc8d91	27	18	104	104	1.0	0.0	1.1	-2.6	female	38.9	0.0	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.0	goodExposure	0.56	low	0.0	True	True	False	False	False	0.28	False	e4710_cb.jpg
0cba1f19-2cee-4867-a0ea-817830e1a045	34	27	95	95	1.0	0.0	-4.0	-0.2	male	32.7	0.0	0.1	0.1	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.6	goodExposure	0.63	low	0.0	False	False	False	False	False	0.06	False	e4041_cb.jpg
82df66fc-4468-4aa5-862c-8df491b5c1a8	19	20	112	112	0.987	0.0	2.1	19.9	male	23.2	0.2	0.3	0.0	NoGlasses	0.0	0.001	0.0	0.0	0.987	0.012	0.0	0.0	medium	0.66	goodExposure	0.59	medium	0.37	False	False	False	False	False	0.02	False	e5576_cb.jpg
30154ea7-ac46-4eea-9932-cd23509ec91f	22	16	61	61	1.0	0.0	-1.0	-0.3	male	26.6	0.0	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.1	overExposure	0.76	low	0.15	True	False	False	False	False	0.0	False	e5190_cb.jpg
43c3e859-84f0-4381-8cd2-f749cd3f8a4e	33	22	101	101	1.0	0.0	-1.5	-9.6	male	36.3	0.2	0.1	0.1	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.69	goodExposure	0.65	low	0.24	True	False	False	False	False	0.71	False	e6998_cb.jpg
7179dbf1-a1f1-4216-828d-5a9839f645e5	39	29	118	118	0.981	0.0	9.0	-18.2	female	43.0	0.0	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	0.981	0.019	0.0	0.0	medium	0.29	goodExposure	0.59	high	0.77	True	True	False	False	False	0.01	False	e5327_cb.jpg
e1112d20-b61e-4a96-be7c-16f33f99790a	26	15	87	87	1.0	0.0	9.6	-3.6	male	27.1	0.2	0.4	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.0	goodExposure	0.73	low	0.12	False	False	False	False	False	0.04	False	e7949_cb.jpg
b0221ff5-9003-452a-80f4-76334e4cc3d6	16	10	47	47	0.949	0.0	3.9	-2.0	male	41.5	0.2	0.4	0.2	NoGlasses	0.0	0.0	0.0	0.0	0.949	0.051	0.0	0.0	medium	0.68	goodExposure	0.7	low	0.0	False	False	False	False	False	0.01	False	e3901_cb.jpg
4debfb2e-d165-431a-9c44-f23ce4ebce49	48	24	143	143	1.0	0.0	0.6	1.0	male	57.4	0.0	0.0	0.1	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.07	goodExposure	0.66	low	0.27	False	False	False	False	False	1.0	False	e5515_cb.jpg
1c56ffb7-a5d1-4c02-9ae7-463d64e6e03f	20	15	65	65	1.0	0.0	2.0	-3.8	female	35.6	0.0	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	high	0.86	goodExposure	0.73	low	0.0	True	True	False	False	False	0.2	False	e8848_cb.jpg
1d1433ce-f7c8-48fa-8777-bd78ad18e0f0	42	28	122	122	0.0	0.0	-0.5	2.3	male	36.8	0.1	0.1	0.0	NoGlasses	0.0	0.001	0.0	0.0	0.0	0.999	0.0	0.0	low	0.12	goodExposure	0.69	low	0.0	False	False	False	False	False	0.3	False	e4295_cb.jpg
ed50b1a0-e812-4048-bb2e-8efe18726fa1	43	34	115	115	1.0	0.0	-0.7	-2.5	male	40.1	0.0	0.1	0.1	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.14	goodExposure	0.66	low	0.1	False	False	False	False	False	0.53	False	e4673_cb.jpg
8f57caf8-e7ee-48ae-9e36-d7014174f526	38	33	119	119	0.984	0.0	-1.4	2.0	male	36.4	0.1	0.0	0.1	NoGlasses	0.0	0.0	0.0	0.0	0.984	0.016	0.0	0.0	high	1.0	goodExposure	0.67	low	0.0	False	False	False	False	False	0.02	False	e5344_cb.jpg
c4750d36-0ad3-4e72-a44b-4437afcb386c	39	33	94	94	0.967	0.0	-3.7	0.2	male	37.7	0.1	0.2	0.1	NoGlasses	0.0	0.001	0.0	0.0	0.967	0.032	0.0	0.0	medium	0.66	goodExposure	0.65	low	0.12	False	False	False	False	False	0.03	False	e3801_cb.jpg
a892cabf-1c9f-4e37-bc60-adaf5479e5b2	32	18	121	121	1.0	0.0	-4.6	13.1	male	63.6	0.0	0.0	0.1	ReadingGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.0	goodExposure	0.73	low	0.08	False	True	False	False	False	1.0	False	e728_tw.jpg
3039a2f4-0a91-40be-9d24-f03016165f17	37	28	98	98	1.0	0.0	3.8	2.2	male	44.8	0.3	0.1	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.7	goodExposure	0.62	low	0.0	True	True	False	False	False	0.03	False	e4395_cb.jpg
1516c65e-72e4-41aa-898f-478e21e57691	47	36	123	123	0.906	0.0	0.9	-2.2	male	29.5	0.0	0.1	0.0	NoGlasses	0.0	0.0	0.0	0.0	0.906	0.094	0.0	0.0	medium	0.72	overExposure	0.87	high	0.84	False	False	False	False	False	0.01	False	e6308_cb.jpg
e251c648-c3ba-4904-b5e6-7537ca1046ff	32	22	93	93	1.0	0.0	-5.9	-5.0	female	30.8	0.0	0.0	0.0	ReadingGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.33	goodExposure	0.64	low	0.01	False	True	False	False	False	0.18	False	e2223_cb.jpg
859b09a5-7263-45bc-8dee-1c00ee29f31e	23	16	75	75	0.574	0.0	-1.5	6.8	male	33.8	0.0	0.0	0.0	NoGlasses	0.0	0.012	0.0	0.0	0.574	0.411	0.003	0.0	medium	0.55	goodExposure	0.66	low	0.0	False	False	False	False	False	0.34	False	e3714_cb.jpg
a0e8c2a3-b322-4a37-b0fe-5c2a39807a21	13	9	58	58	1.0	0.0	9.0	-4.9	female	7.3	0.0	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.15	goodExposure	0.68	low	0.0	False	True	False	False	False	0.06	False	e3045_cb.jpg
101f2947-3cab-4c56-a9fb-8d862ba24d87	25	19	93	93	0.982	0.0	2.8	1.0	male	32.0	0.0	0.1	0.1	NoGlasses	0.0	0.0	0.0	0.0	0.982	0.017	0.0	0.0	high	1.0	goodExposure	0.62	low	0.0	True	False	False	False	False	0.03	False	e2572_cb.jpg
8385e9ac-0c15-43fb-81e9-09240490bb9a	36	29	109	109	0.049	0.0	-5.8	-6.4	male	32.2	0.0	0.0	0.2	NoGlasses	0.0	0.013	0.002	0.001	0.049	0.909	0.022	0.005	low	0.22	goodExposure	0.74	low	0.0	False	False	False	False	False	0.07	False	e2323_cb.jpg
5b89c780-5713-46e3-acc5-ef4086f1ae38	14	12	53	53	0.775	0.0	-12.4	17.0	male	45.5	0.0	0.0	0.0	NoGlasses	0.0	0.005	0.0	0.0	0.775	0.219	0.0	0.0	low	0.0	overExposure	0.82	low	0.0	False	False	False	False	False	0.22	False	e3614_cb.jpg
ff7744fa-f82e-405d-b81f-b2d19c5f64ed	45	28	143	143	0.998	0.0	3.7	-1.7	male	30.1	0.0	0.1	0.2	NoGlasses	0.0	0.0	0.0	0.0	0.998	0.001	0.0	0.0	medium	0.55	goodExposure	0.7	low	0.25	False	False	False	False	False	0.01	False	e6208_cb.jpg
1643ff5c-8baa-44b5-9925-100995c72b1a	49	33	130	130	0.999	0.0	-1.7	2.3	male	55.9	0.0	0.1	0.0	NoGlasses	0.0	0.0	0.0	0.0	0.999	0.001	0.0	0.0	medium	0.37	goodExposure	0.65	low	0.26	False	False	False	False	False	0.29	False	e6559_cb.jpg
7530f548-eee8-4698-9eb8-58e8b632f5e8	28	21	83	83	1.0	0.0	0.1	1.8	female	51.9	0.0	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.17	goodExposure	0.66	low	0.0	True	True	False	False	False	0.0	False	e7588_cb.jpg
e3a05243-4c48-4b34-a13c-587345878558	36	26	87	87	1.0	0.0	2.0	-2.6	male	43.6	0.6	0.6	0.2	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.02	overExposure	0.77	low	0.0	False	False	False	False	False	0.01	False	e1312_cb.jpg
f072b1ee-b5cf-43b8-8aa2-c4692d58edaf	30	25	98	98	1.0	0.0	-2.3	-13.5	male	52.6	0.0	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	high	0.84	overExposure	0.8	low	0.24	False	False	False	False	False	0.39	False	e7857_cb.jpg
446776b1-ff00-4c18-9fa6-292009f16c36	29	24	86	86	1.0	0.0	3.4	1.4	male	42.1	0.0	0.0	0.1	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.02	goodExposure	0.73	low	0.19	False	False	False	False	False	0.96	False	e6886_cb.jpg
7b3b49ca-84d6-4d0f-b3e5-32f4a8a83b21	41	38	104	104	1.0	0.0	-6.1	-4.1	male	32.7	0.1	0.1	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.58	goodExposure	0.66	low	0.09	True	False	False	False	False	0.01	False	e104_tw.jpg
6f74d685-1c48-4a70-ae7f-2eecf4fd8be0	26	21	68	68	1.0	0.0	-8.0	-11.9	female	34.1	0.0	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.0	overExposure	0.87	low	0.12	True	True	False	False	False	0.02	False	e7957_cb.jpg
a2887900-782b-4126-a97f-15b19f562f24	33	10	95	95	0.481	0.0	-10.4	-32.6	male	36.6	0.1	0.3	0.1	ReadingGlasses	0.002	0.017	0.002	0.0	0.481	0.49	0.007	0.001	medium	0.4	goodExposure	0.5	low	0.0	False	False	False	False	False	0.07	False	e5468_cb.jpg
4e22fd0a-f573-4bb3-a92e-94bb7259a276	18	18	63	63	0.395	0.0	-7.5	-12.3	male	29.4	0.3	0.3	0.1	NoGlasses	0.0	0.029	0.0	0.0	0.395	0.576	0.0	0.0	low	0.05	goodExposure	0.69	low	0.07	False	False	False	False	False	0.01	False	e1212_cb.jpg
da2a5875-309f-4b35-880e-3ddea3564457	28	19	110	110	0.98	0.0	2.7	-7.9	male	41.2	0.1	0.2	0.1	NoGlasses	0.0	0.0	0.0	0.003	0.98	0.005	0.01	0.001	low	0.0	overExposure	0.76	low	0.15	False	False	False	False	False	0.02	False	e755_tw.jpg
69210299-12fd-4a8e-831f-1db228e27bb8	41	31	112	112	0.818	0.0	-5.3	-8.2	male	53.5	0.0	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	0.818	0.181	0.0	0.0	high	0.75	goodExposure	0.71	medium	0.62	False	False	False	False	False	0.18	False	e8935_cb.jpg
15e505a3-7a34-467c-91a4-380303c2a138	42	25	146	146	0.9	0.0	9.4	7.9	male	37.0	0.0	0.2	0.1	NoGlasses	0.001	0.005	0.001	0.0	0.9	0.093	0.001	0.0	medium	0.57	goodExposure	0.69	low	0.25	True	True	False	False	False	0.39	False	e6986_cb.jpg
088a1418-b6ba-41da-b83a-512f0c4b56c5	33	26	85	85	1.0	0.0	-5.1	5.3	male	42.4	0.0	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.59	goodExposure	0.66	low	0.0	False	True	False	False	False	0.11	False	e551_cb.jpg
2b2fce24-9f9d-4f90-94fb-eeff248f16c0	18	13	50	50	0.099	0.0	3.6	10.4	male	35.6	0.2	0.0	0.0	NoGlasses	0.0	0.019	0.0	0.0	0.099	0.881	0.0	0.0	high	1.0	goodExposure	0.57	low	0.0	True	False	False	False	False	0.0	False	e8497_cb.jpg
81e59c43-9974-4ecb-8717-38d4e5783d59	28	22	115	115	1.0	0.0	-1.8	0.5	male	44.9	0.0	0.0	0.0	ReadingGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.47	goodExposure	0.74	medium	0.42	False	False	False	False	False	0.95	False	e7113_cb.jpg
693a1905-d5fd-4da4-bf70-1cc5d5f17ff0	89	87	281	281	1.0	0.0	-2.6	19.1	male	33.5	0.1	0.1	0.2	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.0	goodExposure	0.65	low	0.0	True	False	False	False	False	0.08	False	e6171_tw.jpg
61a9e62a-fcb4-4a7f-b700-9ad76e065cf9	33	23	115	115	0.024	0.0	6.0	-6.7	male	34.2	0.3	0.5	0.1	NoGlasses	0.0	0.006	0.0	0.0	0.024	0.969	0.0	0.0	medium	0.66	goodExposure	0.65	medium	0.34	True	True	False	False	False	0.02	False	e3769_cb.jpg
71135f25-5dfb-49bf-82fa-76a083b13449	26	18	96	96	0.0	0.0	-2.8	-2.9	male	45.8	0.6	0.7	0.4	NoGlasses	0.007	0.002	0.002	0.0	0.0	0.971	0.017	0.0	medium	0.44	goodExposure	0.54	low	0.06	True	False	False	False	False	0.79	False	e3038_cb.jpg
4c414658-8ea5-4ba1-9684-8e81c4aa768a	13	10	51	51	1.0	0.0	-6.8	-3.5	male	39.3	0.0	0.0	0.1	ReadingGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.07	goodExposure	0.66	low	0.0	False	False	False	False	False	0.04	False	e6693_cb.jpg
938e6c33-3f8e-479f-821f-d6bd5f6e3c57	42	26	129	129	0.235	0.0	2.8	-0.3	male	35.8	0.4	0.5	0.3	NoGlasses	0.0	0.003	0.0	0.0	0.235	0.761	0.0	0.0	low	0.0	overExposure	0.81	high	0.81	False	False	False	False	False	0.63	False	e6720_tw.jpg
a3b501ce-4e40-436e-a455-7fa9e76dce61	16	14	46	46	0.004	0.0	-17.3	-3.3	male	27.8	0.1	0.0	0.2	NoGlasses	0.009	0.001	0.001	0.009	0.004	0.359	0.005	0.611	high	0.95	goodExposure	0.53	high	0.91	False	False	False	False	False	0.01	False	e6275_cb.jpg
7d0039b2-526a-41bf-bdf5-5cc53ee90503	35	25	100	100	0.006	0.0	2.1	23.1	male	37.4	0.2	0.4	0.2	NoGlasses	0.001	0.001	0.0	0.0	0.006	0.992	0.0	0.0	high	0.81	goodExposure	0.51	low	0.0	False	False	False	False	False	0.16	False	e6524_cb.jpg
3f52aca7-e974-457b-9cfb-c710530f261e	18	15	54	54	0.934	0.0	-7.2	4.1	male	29.6	0.0	0.0	0.0	ReadingGlasses	0.0	0.002	0.0	0.0	0.934	0.063	0.0	0.001	medium	0.34	overExposure	0.77	low	0.0	False	False	False	False	False	0.06	False	e7013_cb.jpg
66db355a-e282-4d0c-80de-dd4016150a9f	26	15	83	83	0.996	0.0	1.0	12.6	male	44.0	0.0	0.1	0.1	NoGlasses	0.0	0.0	0.0	0.0	0.996	0.004	0.0	0.0	low	0.14	overExposure	0.79	low	0.06	False	False	False	False	False	0.82	False	e8720_cb.jpg
e04f4db8-c59d-4253-86de-35c731ab94f6	27	21	86	86	1.0	0.0	-0.7	-3.3	male	51.5	0.4	0.7	0.4	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.26	goodExposure	0.68	low	0.3	False	False	False	False	False	0.2	False	e6793_cb.jpg
66f068af-9772-45ac-8e99-0486479956a5	29	19	98	98	1.0	0.0	3.5	5.6	female	39.3	0.0	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.26	goodExposure	0.64	medium	0.55	True	False	False	False	False	0.17	False	e7802_cb.jpg
0630e150-ca6f-40a4-bf56-27477fefdb0c	34	26	96	96	1.0	0.0	14.4	-4.2	female	27.3	0.0	0.0	0.0	ReadingGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.0	overExposure	0.8	medium	0.59	False	True	False	False	False	0.13	False	e1143_tw.jpg
5c4f3771-e791-43f7-bd5f-806a168fa427	36	34	103	103	0.0	0.0	-6.8	12.7	male	30.1	0.3	0.0	0.3	NoGlasses	0.002	0.01	0.0	0.0	0.0	0.721	0.266	0.001	medium	0.26	goodExposure	0.7	low	0.01	False	False	False	False	False	0.07	False	e3929_cb.jpg
cc717698-0dbc-433a-92e2-779d345a6b21	31	28	88	88	1.0	0.0	0.0	-0.7	male	37.9	0.2	0.3	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	high	0.79	goodExposure	0.63	low	0.09	False	False	False	False	False	0.08	False	e8860_cb.jpg
1c927623-4325-4ba9-b06f-cb635e913f1b	16	13	45	45	0.033	0.0	-2.5	6.5	female	27.1	0.0	0.0	0.0	NoGlasses	0.0	0.002	0.0	0.0	0.033	0.964	0.001	0.0	low	0.0	goodExposure	0.73	low	0.0	True	True	False	False	False	0.01	False	e355_cb.jpg
3526a82a-4a14-413b-8b9d-6981c371cb7f	34	26	101	101	1.0	0.0	-8.1	-0.3	male	28.6	0.1	0.0	0.2	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.52	goodExposure	0.69	low	0.19	False	False	False	False	False	0.09	False	e404_cb.jpg
931bfd9a-5dfd-4b83-b1e4-afb394c5b421	16	11	62	62	1.0	0.0	-3.0	-4.4	male	60.4	0.0	0.1	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.39	goodExposure	0.73	medium	0.36	False	False	False	False	False	0.99	False	e255_cb.jpg
697a008c-825f-4288-b19e-a462fb27482b	17	15	47	47	0.303	0.0	-14.2	-5.8	male	26.5	0.1	0.3	0.0	NoGlasses	0.0	0.003	0.0	0.0	0.303	0.693	0.001	0.0	high	1.0	goodExposure	0.63	medium	0.56	True	True	False	False	False	0.0	False	e8960_cb.jpg
ceecf079-c58e-401c-bf52-0b10a60de915	39	23	122	122	0.895	0.0	-1.1	-1.0	male	46.7	0.1	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	0.895	0.104	0.0	0.0	low	0.07	goodExposure	0.6	low	0.08	False	False	False	False	False	0.68	False	e7342_tw.jpg
c8f6471c-a612-49ad-9ec8-07ae1c8fd5d8	35	24	114	114	1.0	0.0	-3.8	-12.4	male	38.7	0.0	0.1	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.06	goodExposure	0.68	low	0.03	False	False	False	False	False	0.48	False	e8393_cb.jpg
92e6f528-bae4-45d5-81a0-5e8d3ac6a967	34	30	112	112	1.0	0.0	-6.2	-17.4	male	36.1	0.1	0.0	0.0	ReadingGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.41	goodExposure	0.68	low	0.27	False	True	False	False	False	0.02	False	e7146_cb.jpg
28531ddd-ebf8-4a30-83fd-1be2fedfaf98	42	29	124	124	0.683	0.0	-5.8	2.2	male	32.6	0.2	0.1	0.1	NoGlasses	0.0	0.012	0.0	0.0	0.683	0.301	0.003	0.0	medium	0.29	goodExposure	0.45	low	0.0	False	False	False	False	False	0.34	False	e7617_cb.jpg
2c0d0f5c-89eb-4b4f-ac6b-283e70bdb843	123	73	431	431	0.0	0.0	-1.0	-1.1	male	36.8	0.1	0.0	0.0	NoGlasses	0.002	0.001	0.012	0.002	0.0	0.817	0.015	0.151	medium	0.47	goodExposure	0.71	low	0.2	False	False	False	False	False	0.02	False	e8320_tw.jpg
707a7811-8674-4c54-a428-071c86f40118	27	19	75	75	1.0	0.0	-8.5	-22.7	male	33.6	0.0	0.1	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.67	goodExposure	0.66	medium	0.69	False	False	False	False	False	0.05	False	e8471_tw.jpg
07773759-feda-4d41-8846-073090314160	31	19	112	112	0.046	0.0	-0.4	-18.5	male	49.5	0.5	0.4	0.3	NoGlasses	0.0	0.009	0.0	0.0	0.046	0.945	0.001	0.0	low	0.01	goodExposure	0.68	medium	0.53	False	False	False	False	False	0.99	False	e8124_cb.jpg
93021ca9-63ec-4510-bd9d-614e82371ab4	33	28	102	102	1.0	0.0	2.8	-2.1	male	35.1	0.1	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.0	goodExposure	0.65	low	0.03	False	False	False	False	False	0.03	False	e8675_cb.jpg
ec6a6d5d-5274-4465-bfa4-13a2e7b87dc6	25	21	83	83	1.0	0.0	-17.1	-4.1	male	37.2	0.4	0.1	0.1	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.64	overExposure	0.76	medium	0.37	False	True	False	False	False	0.98	False	e6197_cb.jpg
2d872703-6fc1-45eb-90fe-c6f18dccee5f	43	27	126	126	1.0	0.0	-1.0	12.7	male	35.5	0.1	0.3	0.2	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.37	goodExposure	0.67	low	0.0	True	False	False	False	False	0.04	False	e7046_cb.jpg
6f3d2c91-fa3e-43e9-a11d-8138d2147ab9	21	14	78	78	1.0	0.0	0.7	-13.3	male	35.4	0.0	0.1	0.2	ReadingGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.25	goodExposure	0.65	low	0.0	False	True	False	False	False	0.26	False	e3369_tw.jpg
84e1d72c-20c0-4c0e-a64d-fc9e4a3e7fca	38	21	186	186	1.0	0.0	8.0	0.0	male	36.9	0.0	0.0	0.1	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.35	goodExposure	0.57	low	0.12	False	False	False	False	False	0.13	False	e8293_cb.jpg
1b29e79e-d10a-4f56-bf02-4d8b633841c3	29	23	72	72	0.644	0.0	4.7	-11.5	male	43.9	0.0	0.1	0.1	ReadingGlasses	0.002	0.004	0.001	0.0	0.644	0.349	0.001	0.0	medium	0.73	overExposure	0.9	low	0.0	False	False	False	False	False	0.09	False	e7717_cb.jpg
0c5fe34f-b634-4333-9780-5ecf35d46c85	35	26	80	80	1.0	0.0	1.6	0.1	male	32.4	0.1	0.0	0.2	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	high	0.83	goodExposure	0.71	high	0.92	True	True	False	False	False	0.1	False	e6024_tw.jpg
242118da-6b66-4fd9-b8b7-5cdeae41a61b	43	32	139	139	1.0	0.0	-1.9	-2.2	male	45.8	0.5	0.6	0.3	ReadingGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.64	goodExposure	0.62	medium	0.66	False	True	False	False	False	0.45	False	e8775_cb.jpg
5b3e676e-1cc0-42e3-a4dd-3c9e9b70dfe3	28	19	85	85	0.868	0.0	1.3	3.7	male	36.6	0.2	0.1	0.0	ReadingGlasses	0.0	0.001	0.0	0.0	0.868	0.131	0.0	0.0	high	1.0	goodExposure	0.66	medium	0.33	False	False	False	False	False	0.09	False	e5540_cb.jpg
66ca090f-aafd-4bf6-95f0-2b1a817fc51e	40	28	110	110	1.0	0.0	-3.9	-19.3	male	29.3	0.0	0.0	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	high	0.87	goodExposure	0.67	low	0.24	False	False	False	False	False	0.06	False	e4077_cb.jpg
356a4c07-063c-4659-907f-5b9dd3d83592	27	20	78	78	1.0	0.0	-5.8	-2.9	male	26.1	0.0	0.0	0.1	ReadingGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.56	goodExposure	0.63	medium	0.64	False	False	False	False	False	0.24	False	e2985_cb.jpg
f0abdc75-a89b-4de0-9ac1-869fabd5fceb	29	33	89	89	0.999	0.0	-7.2	22.6	male	34.9	0.3	0.6	0.3	NoGlasses	0.0	0.0	0.0	0.0	0.999	0.001	0.0	0.0	medium	0.6	goodExposure	0.56	medium	0.35	True	False	False	False	False	0.0	False	e479_cb.jpg
127b9e53-78f5-4886-a4ab-2392b602ba95	15	14	44	44	1.0	0.0	-10.0	-2.3	male	39.2	0.1	0.2	0.0	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.41	overExposure	0.77	low	0.0	True	False	False	False	False	0.01	False	e4373_tw.jpg
d7cb6c4a-8e07-4cf1-8dbf-563585a9b4a4	17	7	61	61	1.0	0.0	-1.0	-3.9	male	34.9	0.4	0.2	0.2	ReadingGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	low	0.0	goodExposure	0.62	low	0.0	True	False	False	False	False	0.16	False	e3854_cb.jpg
7405be20-76b1-4b6a-834c-9c7faef99810	26	16	100	100	0.223	0.0	-2.5	-11.7	male	52.6	0.8	0.6	0.7	NoGlasses	0.001	0.01	0.001	0.0	0.223	0.756	0.008	0.0	low	0.21	goodExposure	0.69	low	0.0	False	False	True	False	False	0.0	True	e4177_cb.jpg
0b2121ef-96a3-4246-ad35-7e706fd21dde	23	16	110	110	1.0	0.0	6.9	3.1	male	34.4	0.1	0.0	0.1	NoGlasses	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	medium	0.33	goodExposure	0.52	low	0.15	False	True	False	False	False	0.03	False	e2885_cb.jpg
b993fbf0-8260-4973-ac0d-f2a9eb922c76	32	21	120	120	0.846	0.0	-0.8	-9.5	female	35.6	0.0	0.0	0.0	NoGlasses	0.0	0.001	0.0	0.001	0.846	0.142	0.008	0.001	medium	0.32	overExposure	1.0	medium	0.47	False	True	False	False	False	0.0	False	e4491_cb.jpg
9f2ac8ad-6281-4504-8def-5701c8b8f035	14	12	37	37	0.941	0.0	11.2	-4.2	female	72.3	0.0	0.0	0.0	ReadingGlasses	0.001	0.004	0.001	0.0	0.941	0.052	0.001	0.0	low	0.08	goodExposure	0.63	low	0.0	False	False	False	False	False	0.01	False	e6608_tw.jpg
d4e68215-6b39-4134-a322-670450afb56c	19	14	46	46	0.121	0.0	9.0	17.2	male	52.4	0.3	0.1	0.4	NoGlasses	0.0	0.0	0.0	0.0	0.121	0.879	0.0	0.0	low	0.0	goodExposure	0.62	low	0.09	False	True	False	False	False	0.29	False	e3010_cb.jpg
